loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,pmrapos,pmraneg,pmdecpos,pmdecneg,tranmidpos,tranmidneg,orbperpos,orbperneg,trandurhpos,trandurhneg,trandepos,trandepneg,radepos,radeneg,insolpos,insolneg,eqtpos,eqtneg,tmagpos,tmagneg,distpos,distneg,teffpos,teffneg,radpos,radneg
5991,APC,28.772,0.054,-0.054,0,-3.323,0.036,-0.036,0,2459882.031,0.001074,-0.001074,0,3.3045926,0.0002333,-0.0002333,0,1.322,0.136,-0.136,0,8637,405.73,-405.73,0,12.7666,0.6898,-0.6898,0,145.508,0,0,0,967,0,0,0,11.4715,0.008,-0.008,0,403.61,7.495,-7.495,0,6102,117.9,-117.9,0,1.38,0.06,-0.06,0,28.826,28.718,-3.287,-3.359,2459882.032,2459882.03,3.3048259,3.3043593,1.458,1.186,9042.73,8231.27,13.4564,12.0768,145.508,145.508,967,967,11.4795,11.4635,411.105,396.115,6219.9,5984.1,1.44,1.32
5992,PC,0.098,0.025,-0.025,0,0.126,0.025,-0.025,0,2459878.064,0.002826,-0.002826,0,4.1533998,0.0000367,-0.0000367,0,3.857,0.333,-0.333,0,6043,344.177,-344.177,0,15.5058,0,0,0,1266.49,0,0,0,1661,0,0,0,13.2587,0.008,-0.008,0,1556.04,37.855,-37.855,0,6866,122,-122,0,2.11,0,0,0,0.123,0.073,0.151,0.101,2459878.067,2459878.061,4.1534365,4.1533631,4.19,3.524,6387.177,5698.823,15.5058,15.5058,1266.49,1266.49,1661,1661,13.2667,13.2507,1593.895,1518.185,6988,6744,2.11,2.11
5993,PC,-10.239,0.036,-0.036,0,-0.448,0.026,-0.026,0,2459879.172,0.003446,-0.003446,0,5.7419523,0.00007,-0.00007,0,2.08,0.549,-0.549,0,7850,776.98,-776.98,0,9.81505,0,0,0,82.5797,0,0,0,839,0,0,0,13.3351,0.007,-0.007,0,676.128,12.419,-12.419,0,5396,122,-122,0,1.26,0,0,0,-10.203,-10.275,-0.422,-0.474,2459879.176,2459879.169,5.7420223,5.7418823,2.629,1.531,8626.98,7073.02,9.81505,9.81505,82.5797,82.5797,839,839,13.3421,13.3281,688.547,663.709,5518,5274,1.26,1.26
5994,PC,19.489,0.034,-0.034,0,3.904,0.028,-0.028,0,2459872.19,0.002966,-0.002966,0,6.0749198,0.0000228,-0.0000228,0,2.728,0.418,-0.418,0,6328,276.459,-276.459,0,10.0564,0.624961,-0.624961,0,146.106,0,0,0,968,0,0,0,12.483,0.016,-0.016,0,563.864,7.523,-7.523,0,5643,155,-155,0,1.43,0.07,-0.07,0,19.523,19.455,3.932,3.876,2459872.193,2459872.187,6.0749426,6.074897,3.146,2.31,6604.459,6051.541,10.681361,9.431439,146.106,146.106,968,968,12.499,12.467,571.387,556.341,5798,5488,1.5,1.36
5995,CP,-2.657,0.096,-0.096,0,-4.996,0.065,-0.065,0,2459197.008,0.000253,-0.000253,0,2.7443216,0.0000017,-0.0000017,0,3.42,0.044,-0.044,0,10071,116.18,-116.18,0,20.1852,0.687018,-0.687018,0,5405.6,0,0,0,2388,0,0,0,9.3371,0.01,-0.01,0,330.739,6.685,-6.685,0,8730,152.7,-152.7,0,1.97,0.07,-0.07,0,-2.561,-2.753,-4.931,-5.061,2459197.008,2459197.007,2.7443233,2.7443199,3.464,3.376,10187.18,9954.82,20.872218,19.498182,5405.6,5405.6,2388,2388,9.3471,9.3271,337.424,324.054,8882.7,8577.3,2.04,1.9
5996,PC,-3.904,0.07,-0.07,0,-1.204,0.074,-0.074,0,2459881.923,0.00121,-0.00121,0,1.1797412,0.0000027,-0.0000027,0,3.391,0.191,-0.191,0,7122,204.837,-204.837,0,11.867,0.779673,-0.779673,0,8997.74,0,0,0,2713,0,0,0,12.9847,0.008,-0.008,0,960.615,42.299,-42.299,0,6393,128.7,-128.7,0,1.55,0.1,-0.1,0,-3.834,-3.974,-1.13,-1.278,2459881.924,2459881.922,1.1797439,1.1797385,3.582,3.2,7326.837,6917.163,12.646673,11.087327,8997.74,8997.74,2713,2713,12.9927,12.9767,1002.914,918.316,6521.7,6264.3,1.65,1.45
5997,PC,-23.898,0.063,-0.063,0,-10.704,0.071,-0.071,0,2459879.124,0.002543,-0.002543,0,3.7812464,0.0000165,-0.0000165,0,2.13,0.332,-0.332,0,2521,194.762,-194.762,0,4.97462,0.374151,-0.374151,0,167.006,0,0,0,1001,0,0,0,12.0227,0.006,-0.006,0,278.827,3.0865,-3.0865,0,5209,131.2,-131.2,0,0.99,0.06,-0.06,0,-23.835,-23.961,-10.633,-10.775,2459879.127,2459879.122,3.7812629,3.7812299,2.462,1.798,2715.762,2326.238,5.348771,4.600469,167.006,167.006,1001,1001,12.0287,12.0167,281.9135,275.7405,5340.2,5077.8,1.05,0.93
5998,FP,23.292,0.051,-0.051,0,14.009,0.059,-0.059,0,2459879.464,0.000761,-0.000761,0,5.6020298,0.0000078,-0.0000078,0,1.893,0.256,-0.256,0,6146,305.737,-305.737,0,11.3612,0.748923,-0.748923,0,89.7874,0,0,0,857,0,0,0,11.0999,0.008,-0.008,0,328.625,3.9325,-3.9325,0,5750.6,142,-142,0,1.44,0.08,-0.08,0,23.343,23.241,14.068,13.95,2459879.465,2459879.464,5.6020376,5.602022,2.149,1.637,6451.737,5840.263,12.110123,10.612277,89.7874,89.7874,857,857,11.1079,11.0919,332.5575,324.6925,5892.6,5608.6,1.52,1.36
5999,PC,41.615,0.059,-0.059,0,16.003,0.044,-0.044,0,2459875.524,0.002454,-0.002454,0,3.5653226,0.0000145,-0.0000145,0,1.7,0.304,-0.304,0,902,72.1835,-72.1835,0,2.88847,0.206164,-0.206164,0,185.407,0,0,0,1028,0,0,0,10.7106,0.006,-0.006,0,181.395,0.9825,-0.9825,0,5715,155.2,-155.2,0,1,0.05,-0.05,0,41.674,41.556,16.047,15.959,2459875.526,2459875.521,3.5653371,3.5653081,2.004,1.396,974.1835,829.8165,3.094634,2.682306,185.407,185.407,1028,1028,10.7166,10.7046,182.3775,180.4125,5870.2,5559.8,1.05,0.95
6000,APC,24.812,0.232,-0.232,0,18.532,0.228,-0.228,0,2459879.166,0.000222,-0.000222,0,2.5553078,0.0000007,-0.0000007,0,2.332,0.109,-0.109,0,12879,145.639,-145.639,0,15.4336,1.15448,-1.15448,0,551.23,0,0,0,1349,0,0,0,10.5508,0.007,-0.007,0,230.559,7.8485,-7.8485,0,5739.2,144.3,-144.3,0,1.3,0.1,-0.1,0,25.044,24.58,18.76,18.304,2459879.166,2459879.165,2.5553085,2.5553071,2.441,2.223,13024.639,12733.361,16.58808,14.27912,551.23,551.23,1349,1349,10.5578,10.5438,238.4075,222.7105,5883.5,5594.9,1.4,1.2
6001,PC,-150.687,0.07,-0.07,0,-6.745,0.081,-0.081,0,2458818.755,0.000872,-0.000872,0,3.2149937,0.0000104,-0.0000104,0,0.7022664,0.4023175,-0.4023175,0,1438.82974,201.83324,-201.83324,0,0.9044272,1.3004019,-1.3004019,0,7.3383538,0,0,0,419.7777463,0,0,0,12.133,0.007,-0.007,0,22.1852,0.02325,-0.02325,0,3106,157,-157,0,0.236457,0.0070855,-0.0070855,0,-150.617,-150.757,-6.664,-6.826,2458818.756,2458818.754,3.2150041,3.2149833,1.1045839,0.2999489,1640.66298,1236.9965,2.2048291,-0.3959747,7.3383538,7.3383538,419.7777463,419.7777463,12.14,12.126,22.20845,22.16195,3263,2949,0.2435425,0.2293715
6002,PC,-9.373,0.056,-0.056,0,0.18,0.049,-0.049,0,2459723.376,0.002539,-0.002539,0,6.7786403,0.0001229,-0.0001229,0,1.8963943,0.1175158,-0.1175158,0,1146.365364,130.88066,-130.88066,0,13.8147158,14.720568,-14.720568,0,2865.198104,0,0,0,1865.986139,0,0,0,7.7085,0.006,-0.006,0,187.612,1.0275,-1.0275,0,7665,187.3,-187.3,0,2.5943999,0.0780352,-0.0780352,0,-9.317,-9.429,0.229,0.131,2459723.379,2459723.374,6.7787632,6.7785174,2.0139101,1.7788785,1277.246024,1015.484704,28.5352838,-0.9058522,2865.198104,2865.198104,1865.986139,1865.986139,7.7145,7.7025,188.6395,186.5845,7852.3,7477.7,2.6724351,2.5163647
6003,PC,15.21,0.041,-0.041,0,9.107,0.047,-0.047,0,2460602.195,0.00512,-0.00512,0,24.091624,0.0001294,-0.0001294,0,4.759,0.96,-0.96,0,521,27.5021,-27.5021,0,2.87574,0.17697,-0.17697,0,72.6894,0,0,0,810,0,0,0,9.62005,0.006,-0.006,0,216.838,1.104,-1.104,0,6675,232.8,-232.8,0,1.49,0.06,-0.06,0,15.251,15.169,9.154,9.06,2460602.2,2460602.19,24.0917534,24.0914946,5.719,3.799,548.5021,493.4979,3.05271,2.69877,72.6894,72.6894,810,810,9.62605,9.61405,217.942,215.734,6907.8,6442.2,1.55,1.43
6004,PC,0.348,0.029,-0.029,0,-1.504,0.026,-0.026,0,2459828.7,0.00184,-0.00184,0,3.8528933,0.0002387,-0.0002387,0,2.2041562,0.1554857,-0.1554857,0,8132.241544,455.88983,-455.88983,0,18.8912058,20.935768,-20.935768,0,974.4816829,0,0,0,1424.994439,0,0,0,12.7841,0.01,-0.01,0,701.295,8.636,-8.636,0,6306,131.46,-131.46,0,1.35595,0.0603015,-0.0603015,0,0.377,0.319,-1.478,-1.53,2459828.702,2459828.698,3.853132,3.8526546,2.3596419,2.0486705,8588.131374,7676.351714,39.8269738,-2.0445622,974.4816829,974.4816829,1424.994439,1424.994439,12.7941,12.7741,709.931,692.659,6437.46,6174.54,1.4162515,1.2956485
6005,PC,-26.86,0.038,-0.038,0,-20.602,0.05,-0.05,0,2458853.47,0.001836,-0.001836,0,1092.002299,0.0025959,-0.0025959,0,5.604929,0.2195147,-0.2195147,0,1689.599727,55.50942,-55.50942,0,3.1384101,0.3855328,-0.3855328,0,0.0742263,0,0,0,133.1248776,0,0,0,9.0449,0.006,-0.006,0,47.9491,0.076,-0.076,0,4813,125.942,-125.942,0,0.751037,0.0528769,-0.0528769,0,-26.822,-26.898,-20.552,-20.652,2458853.472,2458853.468,1092.004895,1091.999703,5.8244437,5.3854143,1745.109147,1634.090307,3.5239429,2.7528773,0.0742263,0.0742263,133.1248776,133.1248776,9.0509,9.0389,48.0251,47.8731,4938.942,4687.058,0.8039139,0.6981601
6006,PC,-26.86,0.038,-0.038,0,-20.602,0.05,-0.05,0,2458844.108,0.00311,-0.00311,0,15.5739143,0.0020792,-0.0020792,0,2.4269262,0.3412562,-0.3412562,0,779.9193691,102.56169,-102.56169,0,2.5864246,0.335438,-0.335438,0,21.461443,0,0,0,548.952136,0,0,0,9.0449,0.006,-0.006,0,47.9491,0.076,-0.076,0,4813,125.942,-125.942,0,0.751037,0.0528769,-0.0528769,0,-26.822,-26.898,-20.552,-20.652,2458844.111,2458844.105,15.5759935,15.5718351,2.7681824,2.08567,882.4810591,677.3576791,2.9218626,2.2509866,21.461443,21.461443,548.952136,548.952136,9.0509,9.0389,48.0251,47.8731,4938.942,4687.058,0.8039139,0.6981601
6007,CP,-2.856,0.074,-0.074,0,0.984,0.051,-0.051,0,2459979.751,0.000797,-0.000797,0,4.786958,0.0000056,-0.0000056,0,4.936,0.075,-0.075,0,8390,92.2995,-92.2995,0,18.0112,0.675597,-0.675597,0,2320.18,0,0,0,1933,0,0,0,9.6129,0.006,-0.006,0,341.263,5.0425,-5.0425,0,7668.6,138.4,-138.4,0,1.91,0.07,-0.07,0,-2.782,-2.93,1.035,0.933,2459979.752,2459979.75,4.7869636,4.7869524,5.011,4.861,8482.2995,8297.7005,18.686797,17.335603,2320.18,2320.18,1933,1933,9.6189,9.6069,346.3055,336.2205,7807,7530.2,1.98,1.84
6008,PC,112.827,0.06,-0.06,0,-77.66,0.04,-0.04,0,2458780.693,0.005203,-0.005203,0,1076.609417,0.0104024,-0.0104024,0,6.7803831,1.6964355,-1.6964355,0,626.6130191,70.424644,-70.424644,0,2.7512261,3.0867565,-3.0867565,0,0.2824759,0,0,0,185.93669,0,0,0,9.51477,0.006,-0.006,0,121.523,0.7205,-0.7205,0,5848,171.157,-171.157,0,1.08752,0.0516935,-0.0516935,0,112.887,112.767,-77.62,-77.7,2458780.699,2458780.688,1076.619819,1076.599014,8.4768186,5.0839476,697.0376631,556.1883751,5.8379826,-0.3355304,0.2824759,0.2824759,185.93669,185.93669,9.52077,9.50877,122.2435,120.8025,6019.157,5676.843,1.1392135,1.0358265
6009,CP,618.003,0.163,-0.163,0,329.319,0.139,-0.139,0,2459458.901,0.00174,-0.00174,0,12.7614706,0.0000496,-0.0000496,0,1.0497761,1.95206,-1.95206,0,1215.24958,249.84457,-249.84457,0,0.9705763,3.7154806,-3.7154806,0,1.9017251,0,0,0,299.5067987,0,0,0,10.1769,0.007,-0.007,0,12.21,0.01305,-0.01305,0,3376,157,-157,0,0.269427,0.0080644,-0.0080644,0,618.166,617.84,329.458,329.18,2459458.902,2459458.899,12.7615202,12.761421,3.0018361,-0.9022839,1465.09415,965.4050101,4.6860569,-2.7449043,1.9017251,1.9017251,299.5067987,299.5067987,10.1839,10.1699,12.22305,12.19695,3533,3219,0.2774914,0.2613626
6010,PC,31.358,0.089,-0.089,0,-18.738,0.084,-0.084,0,2459661.706,0.001558,-0.001558,0,2.1077445,0.0002807,-0.0002807,0,1.779,0.188,-0.188,0,33127,1899.46,-1899.46,0,12.0414,0.553647,-0.553647,0,95.8765,0,0,0,871,0,0,0,13.7607,0.009,-0.009,0,244.588,4.007,-4.007,0,3954,157,-157,0,0.65,0.02,-0.02,0,31.447,31.269,-18.654,-18.822,2459661.708,2459661.705,2.1080252,2.1074638,1.967,1.591,35026.46,31227.54,12.595047,11.487753,95.8765,95.8765,871,871,13.7697,13.7517,248.595,240.581,4111,3797,0.67,0.63
6011,PC,-20.038,0.044,-0.044,0,34.142,0.041,-0.041,0,2458686.243,0.001733,-0.001733,0,9.2347348,0.0000188,-0.0000188,0,0.9619972,0.2538595,-0.2538595,0,354.6074958,60.150555,-60.150555,0,1.3883495,3.459586,-3.459586,0,112.6755159,0,0,0,830.9542977,0,0,0,11.6807,0.006,-0.006,0,163.316,0.573,-0.573,0,4902,123.673,-123.673,0,0.744485,0.049206,-0.049206,0,-19.994,-20.082,34.183,34.101,2458686.245,2458686.242,9.2347536,9.234716,1.2158567,0.7081377,414.7580508,294.4569408,4.8479355,-2.0712365,112.6755159,112.6755159,830.9542977,830.9542977,11.6867,11.6747,163.889,162.743,5025.673,4778.327,0.793691,0.695279
6012,PC,7.406,0.084,-0.084,0,-41.005,0.065,-0.065,0,2458765.541,0.00133,-0.00133,0,1.5361137,0.0000116,-0.0000116,0,1.1370302,0.2422466,-0.2422466,0,543.7767369,75.07352,-75.07352,0,2.4339573,0.483019,-0.483019,0,876.5741465,0,0,0,1387.768144,0,0,0,10.4564,0.006,-0.006,0,131.686,0.8585,-0.8585,0,5317,127.663,-127.663,0,0.885814,0.0503593,-0.0503593,0,7.49,7.322,-40.94,-41.07,2458765.542,2458765.539,1.5361253,1.5361021,1.3792768,0.8947836,618.8502569,468.7032169,2.9169763,1.9509383,876.5741465,876.5741465,1387.768144,1387.768144,10.4624,10.4504,132.5445,130.8275,5444.663,5189.337,0.9361733,0.8354547
