default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
0,CONFIRMED,1,9.78430000000,0.00140000000,-0.00140000000,0,1.15000000,0.19000000,-0.19000000,0,0.10259613,0.01695066,-0.01695066,0,0.384000,0.052000,-0.052000,0,174.95500000,1.01450000,-1.01450000,14.5420000,0.1370000,-0.1370000,11.0750000,0.0430000,-0.0430000,13.9449000,0.0005020,-0.0005020
1,CONFIRMED,1,9.78330000000,0.00130000000,-0.00120000000,0,2.61169250,0.21297063,-0.19055267,0,0.23300000,0.01900000,-0.01700000,0,0.643000,0.031000,-0.031000,0,174.95500000,1.01450000,-1.01450000,14.5420000,0.1370000,-0.1370000,11.0750000,0.0430000,-0.0430000,13.9449000,0.0005020,-0.0005020
0,CONFIRMED,1,2.84947127000,,,0,,,,,,,,,0.737576,0.063884,-0.073392,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
1,CONFIRMED,1,2.84927100000,0.00002900000,-0.00002900000,0,4.43000000,0.29000000,-0.32000000,0,0.39521881,0.02587211,-0.02854854,0,0.715000,0.043000,-0.040000,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84930000000,0.00130000000,-0.00150000000,0,,,,,,,,,0.737576,0.063884,-0.073392,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84928160000,0.00000180000,-0.00000180000,0,,,,,,,,,0.630000,0.050000,-0.050000,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84927400000,0.00002700000,-0.00002700000,0,4.38000000,0.29000000,-0.25000000,0,0.39075743,0.02587207,-0.02230351,0,0.715385,0.042897,-0.039639,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84928200000,0.00000330000,-0.00000330000,0,4.75272000,0.44965000,-0.44965000,0,0.42401001,0.04011516,-0.04011516,0,0.740000,0.070000,-0.070000,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84930200000,0.00001900000,-0.00001900000,0,4.07000000,0.30000000,-0.41000000,0,0.36300000,0.03000000,-0.03700000,0,0.662000,0.044000,-0.042000,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84928180000,,,0,4.43000000,,,0,0.39521813,,,0,0.650000,,,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
0,CONFIRMED,1,2.84925800000,0.00003300000,-0.00003300000,0,3.82000000,0.32000000,-0.32000000,0,0.34079757,0.02854849,-0.02854849,0,0.630000,0.050000,-0.050000,0,159.52200000,0.73000000,-0.72500000,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,13.0624000,0.0003860,-0.0003860
1,CONFIRMED,1,9.00730000000,0.00120000000,-0.00110000000,0,2.30905002,0.16813471,-0.13450777,0,0.20600000,0.01500000,-0.01200000,0,0.671000,0.023000,-0.022000,0,264.21300000,2.06000000,-2.02900000,14.4140000,0.1030000,-0.1030000,11.6450000,0.0230000,-0.0230000,14.1038000,0.0004940,-0.0004940
0,CONFIRMED,1,9.00715600000,,,0,2.53000000,,,0,0.22571148,,,0,0.680000,,,0,264.21300000,2.06000000,-2.02900000,14.4140000,0.1030000,-0.1030000,11.6450000,0.0230000,-0.0230000,14.1038000,0.0004940,-0.0004940
0,CONFIRMED,1,9.00630000000,0.00130000000,-0.00130000000,0,2.10000000,0.25000000,-0.25000000,0,0.18734945,0.02230351,-0.02230351,0,0.621000,0.049000,-0.049000,0,264.21300000,2.06000000,-2.02900000,14.4140000,0.1030000,-0.1030000,11.6450000,0.0230000,-0.0230000,14.1038000,0.0004940,-0.0004940
0,CONFIRMED,1,9.00740000000,0.00110000000,-0.00100000000,0,2.18000000,0.22000000,-0.51000000,0,0.19400000,0.02000000,-0.04500000,0,0.599000,0.034000,-0.043000,0,264.21300000,2.06000000,-2.02900000,14.4140000,0.1030000,-0.1030000,11.6450000,0.0230000,-0.0230000,14.1038000,0.0004940,-0.0004940
0,CONFIRMED,3,7.05252730000,,,0,2.62000000,,,0,0.23374074,,,0,0.760000,,,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
1,CONFIRMED,3,7.05254000000,0.00032000000,-0.00032000000,0,2.68000000,0.37000000,-0.37000000,0,0.23909359,0.03300919,-0.03300919,0,0.860000,0.100000,-0.100000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,7.05235000000,0.00017000000,-0.00016000000,0,2.72000000,0.22000000,-0.44000000,0,0.24300000,0.02000000,-0.03900000,0,0.837000,0.033000,-0.019000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,7.05247500000,0.00016100000,-0.00015800000,0,2.59425303,0.28436776,-0.12901855,0,0.23144375,0.02536959,-0.01151026,0,0.803348,0.034461,-0.019839,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,7.05240378000,,,0,,,,,,,,,0.836424,0.055855,-0.045753,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
1,CONFIRMED,3,2.53726000000,0.00017000000,-0.00017000000,0,1.62000000,0.23000000,-0.23000000,0,0.14452672,0.02051923,-0.02051923,0,0.860000,0.100000,-0.100000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,2.53707100000,0.00009600000,-0.00009300000,0,1.62512091,0.25774155,-0.08675206,0,0.14498358,0.02299416,-0.00773950,0,0.803348,0.034461,-0.019839,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,2.53704220000,,,0,1.64000000,,,0,0.14631100,,,0,0.760000,,,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,2.53712000000,0.00011000000,-0.00011000000,0,1.71000000,0.17000000,-0.38000000,0,0.15300000,0.01500000,-0.03400000,0,0.837000,0.033000,-0.019000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,22.88114500000,,,0,1.78000000,,,0,0.15880096,,,0,0.760000,,,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,22.88200000000,0.00180000000,-0.00180000000,0,1.84000000,0.12000000,-0.21000000,0,0.16400000,0.01100000,-0.01900000,0,0.837000,0.033000,-0.019000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
0,CONFIRMED,3,22.88159000000,0.00211800000,-0.00222200000,0,1.75221592,0.19557774,-0.09281477,0,0.15632223,0.01744828,-0.00828038,0,0.803348,0.034461,-0.019839,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
1,CONFIRMED,3,22.88270000000,0.00400000000,-0.00400000000,0,1.71000000,0.25000000,-0.25000000,0,0.15255598,0.02230351,-0.02230351,0,0.860000,0.100000,-0.100000,0,181.74600000,1.43500000,-1.41300000,12.4150000,0.0570000,-0.0570000,10.2150000,0.0210000,-0.0210000,12.1319000,0.0004240,-0.0004240
1,CONFIRMED,2,20.69210000000,0.00330000000,-0.00330000000,0,2.41000000,0.31000000,-0.31000000,0,0.21500580,0.02765635,-0.02765635,0,0.731000,0.072000,-0.072000,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
0,CONFIRMED,2,20.69150000000,0.00440000000,-0.00700000000,0,2.10000000,0.23000000,-0.29000000,0,0.19000000,0.02100000,-0.02600000,0,0.640000,0.042000,-0.013000,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
0,CONFIRMED,2,20.69845300000,,,0,2.69000000,,,0,0.23998573,,,0,0.730000,,,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
1,CONFIRMED,2,11.29540000000,0.00100000000,-0.00100000000,0,2.30000000,0.29000000,-0.29000000,0,0.20519226,0.02587207,-0.02587207,0,0.731000,0.072000,-0.072000,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
0,CONFIRMED,2,11.29665000000,0.00074000000,-0.00074000000,0,2.08000000,0.17000000,-0.19000000,0,0.18600000,0.01500000,-0.01700000,0,0.640000,0.042000,-0.013000,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
0,CONFIRMED,2,11.29515800000,,,0,2.47000000,,,0,0.22035864,,,0,0.730000,,,0,311.31300000,3.54400000,-3.46700000,14.2660000,0.1140000,-0.1140000,11.8380000,0.0230000,-0.0230000,13.9395000,0.0003300,-0.0003300
0,CONFIRMED,1,30.93490000000,0.00630000000,-0.00630000000,0,2.50000000,1.40000000,-1.40000000,0,0.22303506,0.12489963,-0.12489963,0,1.010000,0.080000,-0.080000,0,316.81900000,6.45800000,-6.21000000,12.6600000,0.0690000,-0.0690000,11.0690000,0.0200000,-0.0200000,12.5018000,0.0001810,-0.0001810
0,CONFIRMED,1,30.94030000000,0.00230000000,-0.00270000000,0,2.44000000,0.12000000,-0.28000000,0,0.21800000,0.01100000,-0.02500000,0,0.864900,0.006400,-0.008700,0,316.81900000,6.45800000,-6.21000000,12.6600000,0.0690000,-0.0690000,11.0690000,0.0200000,-0.0200000,12.5018000,0.0001810,-0.0001810
0,CONFIRMED,1,30.94464800000,,,0,3.06000000,,,0,0.27299491,,,0,0.960000,,,0,316.81900000,6.45800000,-6.21000000,12.6600000,0.0690000,-0.0690000,11.0690000,0.0200000,-0.0200000,12.5018000,0.0001810,-0.0001810
0,CONFIRMED,1,30.94459300000,0.00304600000,-0.00318300000,0,2.31215242,0.16732223,-0.11947777,0,0.20627642,0.01492749,-0.01065909,0,0.863020,0.034063,-0.030039,0,316.81900000,6.45800000,-6.21000000,12.6600000,0.0690000,-0.0690000,11.0690000,0.0200000,-0.0200000,12.5018000,0.0001810,-0.0001810
1,CONFIRMED,1,30.94191000000,0.00467000000,-0.00467000000,0,2.50000000,0.88000000,-0.88000000,0,0.22303506,0.07850834,-0.07850834,0,0.960000,0.140000,-0.090000,0,316.81900000,6.45800000,-6.21000000,12.6600000,0.0690000,-0.0690000,11.0690000,0.0200000,-0.0200000,12.5018000,0.0001810,-0.0001810
0,CONFIRMED,1,3.00260000000,0.00120000000,-0.00120000000,0,,,,,,,,,1.454790,0.076465,-0.068756,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,3.00262150000,0.00001860000,-0.00001860000,0,14.06720000,2.02594000,-2.02594000,0,1.25499369,0.18074257,-0.18074257,0,1.450000,0.070000,-0.070000,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,3.00234671000,,,0,,,,,,,,,1.454790,0.076465,-0.068756,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,3.00263760000,,,0,6.45000000,,,0,0.57543046,,,0,0.860000,,,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,3.00262700000,0.00001800000,-0.00001800000,0,9.90000000,1.00000000,-1.00000000,0,0.88321884,0.08921402,-0.08921402,0,1.470000,0.150000,-0.150000,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,3.00265400000,0.00001300000,-0.00001300000,0,10.45000000,0.64000000,-0.39000000,0,0.93230000,0.05700000,-0.03500000,0,1.525000,0.092000,-0.051000,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
1,CONFIRMED,1,3.00265000000,0.00004000000,-0.00004000000,0,7.65574700,0.41473300,-0.41473300,0,0.68300000,0.03700000,-0.03700000,0,1.120000,0.050000,-0.050000,0,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140
0,CONFIRMED,1,2.57341300000,0.00015900000,-0.00016600000,0,1.93284331,0.32165060,-0.14677804,0,0.17243673,0.02869574,-0.01309466,0,1.015751,0.110165,-0.057238,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
0,CONFIRMED,1,2.57353520000,,,0,1.94000000,,,0,0.17307521,,,0,0.950000,,,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
1,CONFIRMED,1,2.57336000000,0.00016000000,-0.00016000000,0,1.92000000,0.11000000,-0.05000000,0,0.17129122,0.00981356,-0.00446071,0,0.995000,0.042000,-0.042000,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
0,CONFIRMED,1,2.57275378000,,,0,,,,,,,,,1.001250,0.035806,-0.071531,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
0,CONFIRMED,1,2.57302000000,0.00020000000,-0.00020000000,0,2.48000000,0.79000000,-0.79000000,0,0.22125078,0.07047908,-0.07047908,0,1.360000,0.410000,-0.410000,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
0,CONFIRMED,1,2.57333000000,0.00016000000,-0.00015000000,0,2.03000000,0.21000000,-0.43000000,0,0.18100000,0.01900000,-0.03800000,0,1.046000,0.071000,-0.029000,0,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040
1,CONFIRMED,2,6.67199000000,0.00018000000,-0.00018000000,0,2.02000000,0.17000000,-0.06000000,0,0.18021264,0.01516641,-0.00535285,0,0.696000,0.023000,-0.023000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,6.67176860000,,,0,2.18000000,,,0,0.19448657,,,0,0.690000,,,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,6.67010938000,,,0,,,,,,,,,0.695645,0.048036,-0.051783,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,6.67177400000,0.00017700000,-0.00016800000,0,1.92561267,0.13471739,-0.09638574,0,0.17179166,0.01201868,-0.00859896,0,0.647947,0.020911,-0.017813,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,6.67196000000,0.00016000000,-0.00017000000,0,1.69700000,0.08900000,-0.20400000,0,0.15140000,0.00790000,-0.01820000,0,0.577000,0.015000,-0.032000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,6.67202000000,0.00028000000,-0.00028000000,0,2.14000000,0.21000000,-0.21000000,0,0.19091801,0.01873495,-0.01873495,0,0.730000,0.050000,-0.050000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,16.19803000000,0.00073000000,-0.00068000000,0,1.73000000,0.19000000,-0.52000000,0,0.15400000,0.01700000,-0.04600000,0,0.577000,0.015000,-0.032000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,16.19660000000,0.00120000000,-0.00120000000,0,2.14000000,0.22000000,-0.22000000,0,0.19091801,0.01962709,-0.01962709,0,0.730000,0.050000,-0.050000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,16.19718900000,,,0,2.11000000,,,0,0.18824159,,,0,0.690000,,,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,16.19720100000,0.00083000000,-0.00082300000,0,1.89069587,0.19968800,-0.11076445,0,0.16867659,0.01781497,-0.00988174,0,0.647947,0.020911,-0.017813,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
1,CONFIRMED,2,16.19697000000,0.00065000000,-0.00065000000,0,1.99000000,0.19000000,-0.07000000,0,0.17753621,0.01695069,-0.00624499,0,0.696000,0.023000,-0.023000,0,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470
0,CONFIRMED,2,20.26530000000,0.00390000000,-0.00410000000,0,2.89000000,0.28000000,-0.40000000,0,0.25800000,0.02500000,-0.04000000,0,1.269000,0.097000,-0.013000,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
1,CONFIRMED,2,20.25700000000,0.00720000000,-0.00720000000,0,3.22000000,0.99000000,-0.99000000,0,0.28726916,0.08832188,-0.08832188,0,1.630000,0.480000,-0.480000,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
0,CONFIRMED,2,20.25820900000,,,0,2.08000000,,,0,0.18556517,,,0,0.950000,,,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
1,CONFIRMED,2,25.45560000000,0.00470000000,-0.00470000000,0,3.90000000,1.20000000,-1.20000000,0,0.34793470,0.10705683,-0.10705683,0,1.630000,0.480000,-0.480000,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
0,CONFIRMED,2,25.45781500000,,,0,2.99000000,,,0,0.26674993,,,0,0.950000,,,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
0,CONFIRMED,2,25.45690000000,0.00190000000,-0.00190000000,0,3.66000000,0.35000000,-0.52000000,0,0.32700000,0.03100000,-0.04600000,0,1.269000,0.097000,-0.013000,0,517.53400000,22.29100000,-20.55100000,12.9800000,0.0920000,-0.0920000,11.2740000,0.0220000,-0.0220000,12.7269000,0.0002620,-0.0002620
0,CONFIRMED,1,6.53147301000,,,0,,,,,,,,,0.875405,,,0,499.89100000,12.97900000,-12.34800000,14.1320000,0.0920000,-0.0920000,12.2010000,0.0250000,-0.0250000,13.9146000,0.0003210,-0.0003210
0,CONFIRMED,1,6.53111780000,,,0,2.85000000,,,0,0.25425997,,,0,0.820000,,,0,499.89100000,12.97900000,-12.34800000,14.1320000,0.0920000,-0.0920000,12.2010000,0.0250000,-0.0250000,13.9146000,0.0003210,-0.0003210
0,CONFIRMED,1,6.53142000000,0.00034000000,-0.00034000000,0,2.79000000,0.14000000,-0.29000000,0,0.24900000,0.01200000,-0.02600000,0,0.867000,0.013000,-0.023000,0,499.89100000,12.97900000,-12.34800000,14.1320000,0.0920000,-0.0920000,12.2010000,0.0250000,-0.0250000,13.9146000,0.0003210,-0.0003210
1,CONFIRMED,1,6.53044000000,0.00067000000,-0.00067000000,0,2.07000000,0.26000000,-0.26000000,0,0.18467303,0.02319565,-0.02319565,0,0.726000,0.080000,-0.080000,0,499.89100000,12.97900000,-12.34800000,14.1320000,0.0920000,-0.0920000,12.2010000,0.0250000,-0.0250000,13.9146000,0.0003210,-0.0003210
0,CONFIRMED,1,12.64781500000,0.00067300000,-0.00071700000,0,1.38162499,0.24705673,-0.09273994,0,0.12326033,0.02204093,-0.00827370,0,0.668753,0.023134,-0.021238,0,,,,10.7100000,0.0300000,-0.0300000,8.3440000,0.0240000,-0.0240000,,,
0,CONFIRMED,1,12.64655000000,0.00050000000,-0.00050000000,0,1.47000000,0.13000000,-0.25000000,0,0.13100000,0.01200000,-0.02200000,0,0.722000,0.039000,-0.041000,0,,,,10.7100000,0.0300000,-0.0300000,8.3440000,0.0240000,-0.0240000,,,
0,CONFIRMED,1,12.65309622000,,,0,,,,,,,,,,,,,,,,10.7100000,0.0300000,-0.0300000,8.3440000,0.0240000,-0.0240000,,,
1,CONFIRMED,1,12.64750000000,0.00130000000,-0.00130000000,0,1.58000000,0.38000000,-0.38000000,0,0.14095816,0.03390133,-0.03390133,0,0.840000,0.120000,-0.120000,0,,,,10.7100000,0.0300000,-0.0300000,8.3440000,0.0240000,-0.0240000,,,
0,CONFIRMED,1,12.64784900000,,,0,1.65000000,,,0,0.14720314,,,0,0.720000,,,0,,,,10.7100000,0.0300000,-0.0300000,8.3440000,0.0240000,-0.0240000,,,
0,CONFIRMED,1,5.06939000000,0.00053000000,-0.00053000000,0,2.75000000,0.16000000,-0.10000000,0,0.24533899,0.01427427,-0.00892142,0,1.790000,0.100000,-0.100000,0,513.87700000,24.12300000,-22.08700000,11.7100000,0.0260000,-0.0260000,10.6090000,0.0210000,-0.0210000,11.9961000,0.0002420,-0.0002420
0,CONFIRMED,1,5.06892320000,,,0,2.93000000,,,0,0.26139709,,,0,1.590000,,,0,513.87700000,24.12300000,-22.08700000,11.7100000,0.0260000,-0.0260000,10.6090000,0.0210000,-0.0210000,11.9961000,0.0002420,-0.0002420
1,CONFIRMED,1,5.06963000000,0.00081000000,-0.00081000000,0,2.49000000,0.34000000,-0.24000000,0,0.22214292,0.03033277,-0.02141137,0,1.670000,0.120000,-0.120000,0,513.87700000,24.12300000,-22.08700000,11.7100000,0.0260000,-0.0260000,10.6090000,0.0210000,-0.0210000,11.9961000,0.0002420,-0.0002420
0,CONFIRMED,1,5.06965000000,0.00080000000,-0.00080000000,0,2.49000000,0.27000000,-0.27000000,0,0.22214292,0.02408779,-0.02408779,0,1.710000,0.140000,-0.140000,0,513.87700000,24.12300000,-22.08700000,11.7100000,0.0260000,-0.0260000,10.6090000,0.0210000,-0.0210000,11.9961000,0.0002420,-0.0002420
0,REFUTED,0,24.38724000000,0.00028000000,-0.00028000000,0,17.40000000,3.40000000,-3.40000000,0,1.55000000,0.30000000,-0.30000000,0,,,,,1574.05000000,109.69000000,-96.57000000,14.7890000,0.2170000,-0.2170000,13.2770000,0.0410000,-0.0410000,14.5946000,0.0003670,-0.0003670
